#,Date-Time (PDT),Temp   (°C),Host Connected,End of File
116,06/25/2024 13:30:00,18.198,,
117,06/25/2024 13:45:00,17.436,,
118,06/25/2024 14:00:00,16.782,,
119,06/25/2024 14:15:00,16.600,,
120,06/25/2024 14:30:00,16.289,,
121,06/25/2024 14:45:00,16.138,,
122,06/25/2024 15:00:00,16.053,,
123,06/25/2024 15:15:00,15.956,,
124,06/25/2024 15:30:00,15.699,,
125,06/25/2024 15:45:00,15.752,,
126,06/25/2024 16:00:00,16.138,,
127,06/25/2024 16:15:00,16.546,,
128,06/25/2024 16:30:00,16.857,,
129,06/25/2024 16:45:00,17.383,,
130,06/25/2024 17:00:00,17.769,,
131,06/25/2024 17:15:00,17.822,,
132,06/25/2024 17:30:00,17.318,,
133,06/25/2024 17:45:00,17.265,,
134,06/25/2024 18:00:00,17.211,,
135,06/25/2024 18:15:00,17.501,,
136,06/25/2024 18:30:00,17.168,,
137,06/25/2024 18:45:00,16.578,,
138,06/25/2024 19:00:00,16.374,,
139,06/25/2024 19:15:00,16.450,,
140,06/25/2024 19:30:00,16.514,,
141,06/25/2024 19:45:00,16.889,,
142,06/25/2024 20:00:00,17.157,,
143,06/25/2024 20:15:00,17.125,,
144,06/25/2024 20:30:00,17.468,,
145,06/25/2024 20:45:00,17.876,,
146,06/25/2024 21:00:00,18.884,,
147,06/25/2024 21:15:00,18.627,,
148,06/25/2024 21:30:00,19.260,,
149,06/25/2024 21:45:00,19.710,,
150,06/25/2024 22:00:00,19.924,,
151,06/25/2024 22:15:00,19.678,,
152,06/25/2024 22:30:00,19.420,,
153,06/25/2024 22:45:00,19.174,,
154,06/25/2024 23:00:00,18.820,,
155,06/25/2024 23:15:00,19.249,,
156,06/25/2024 23:30:00,17.576,,
157,06/25/2024 23:45:00,17.865,,
158,06/26/2024 00:00:00,17.661,,
159,06/26/2024 00:15:00,17.715,,
160,06/26/2024 00:30:00,18.037,,
161,06/26/2024 00:45:00,17.726,,
162,06/26/2024 01:00:00,17.232,,
163,06/26/2024 01:15:00,16.932,,
164,06/26/2024 01:30:00,16.803,,
165,06/26/2024 01:45:00,16.728,,
166,06/26/2024 02:00:00,16.675,,
167,06/26/2024 02:15:00,16.782,,
168,06/26/2024 02:30:00,16.718,,
169,06/26/2024 02:45:00,16.353,,
170,06/26/2024 03:00:00,16.149,,
171,06/26/2024 03:15:00,16.138,,
172,06/26/2024 03:30:00,16.224,,
173,06/26/2024 03:45:00,16.385,,
174,06/26/2024 04:00:00,16.546,,
175,06/26/2024 04:15:00,16.782,,
176,06/26/2024 04:30:00,16.600,,
177,06/26/2024 04:45:00,16.514,,
178,06/26/2024 05:00:00,16.707,,
179,06/26/2024 05:15:00,16.192,,
180,06/26/2024 05:30:00,15.527,,
181,06/26/2024 05:45:00,15.592,,
182,06/26/2024 06:00:00,15.366,,
183,06/26/2024 06:15:00,15.613,,
184,06/26/2024 06:30:00,15.677,,
185,06/26/2024 06:45:00,15.581,,
186,06/26/2024 07:00:00,15.613,,
187,06/26/2024 07:15:00,15.752,,
188,06/26/2024 07:30:00,16.031,,
189,06/26/2024 07:45:00,16.310,,
190,06/26/2024 08:00:00,16.332,,
191,06/26/2024 08:15:00,16.932,,
192,06/26/2024 08:30:00,17.200,,
193,06/26/2024 08:45:00,17.640,,
194,06/26/2024 09:00:00,16.171,,
195,06/26/2024 09:15:00,14.862,,
196,06/26/2024 09:30:00,14.455,,
197,06/26/2024 09:45:00,14.305,,
198,06/26/2024 10:00:00,14.240,,
199,06/26/2024 10:15:00,15.012,,
200,06/26/2024 10:30:00,15.484,,
201,06/26/2024 10:45:00,16.138,,
202,06/26/2024 11:00:00,15.495,,
203,06/26/2024 11:15:00,15.549,,
204,06/26/2024 11:30:00,15.420,,
205,06/26/2024 11:45:00,15.388,,
206,06/26/2024 12:00:00,15.045,,
207,06/26/2024 12:15:00,15.195,,
208,06/26/2024 12:30:00,15.356,,
209,06/26/2024 12:45:00,15.463,,
210,06/26/2024 13:00:00,15.795,,
211,06/26/2024 13:15:00,16.106,,
212,06/26/2024 13:30:00,15.967,,
213,06/26/2024 13:45:00,15.774,,
214,06/26/2024 14:00:00,15.570,,
215,06/26/2024 14:15:00,17.865,,
216,06/26/2024 14:30:00,16.868,,
217,06/26/2024 14:45:00,16.235,,
218,06/26/2024 15:00:00,16.128,,
219,06/26/2024 15:15:00,15.795,,
220,06/26/2024 15:30:00,15.656,,
221,06/26/2024 15:45:00,15.634,,
222,06/26/2024 16:00:00,15.495,,
223,06/26/2024 16:15:00,15.205,,
224,06/26/2024 16:30:00,15.066,,
225,06/26/2024 16:45:00,15.205,,
226,06/26/2024 17:00:00,15.559,,
227,06/26/2024 17:15:00,15.785,,
228,06/26/2024 17:30:00,15.827,,
229,06/26/2024 17:45:00,15.742,,
230,06/26/2024 18:00:00,15.785,,
231,06/26/2024 18:15:00,15.774,,
232,06/26/2024 18:30:00,15.956,,
233,06/26/2024 18:45:00,16.214,,
234,06/26/2024 19:00:00,15.935,,
235,06/26/2024 19:15:00,15.677,,
236,06/26/2024 19:30:00,15.216,,
237,06/26/2024 19:45:00,15.248,,
238,06/26/2024 20:00:00,15.109,,
239,06/26/2024 20:15:00,15.227,,
240,06/26/2024 20:30:00,15.441,,
241,06/26/2024 20:45:00,15.388,,
242,06/26/2024 21:00:00,15.559,,
243,06/26/2024 21:15:00,15.774,,
244,06/26/2024 21:30:00,15.827,,
245,06/26/2024 21:45:00,16.053,,
246,06/26/2024 22:00:00,16.171,,
247,06/26/2024 22:15:00,16.256,,
248,06/26/2024 22:30:00,16.600,,
249,06/26/2024 22:45:00,16.900,,
250,06/26/2024 23:00:00,16.857,,
251,06/26/2024 23:15:00,16.825,,
252,06/26/2024 23:30:00,16.761,,
253,06/26/2024 23:45:00,16.643,,
254,06/27/2024 00:00:00,16.632,,
255,06/27/2024 00:15:00,16.600,,
256,06/27/2024 00:30:00,16.771,,
257,06/27/2024 00:45:00,16.718,,
258,06/27/2024 01:00:00,16.771,,
259,06/27/2024 01:15:00,16.610,,
260,06/27/2024 01:30:00,16.396,,
261,06/27/2024 01:45:00,16.342,,
262,06/27/2024 02:00:00,15.935,,
263,06/27/2024 02:15:00,15.785,,
264,06/27/2024 02:30:00,15.720,,
265,06/27/2024 02:45:00,15.688,,
266,06/27/2024 03:00:00,15.248,,
267,06/27/2024 03:15:00,15.356,,
268,06/27/2024 03:30:00,15.409,,
269,06/27/2024 03:45:00,15.313,,
270,06/27/2024 04:00:00,15.163,,
271,06/27/2024 04:15:00,15.120,,
272,06/27/2024 04:30:00,15.141,,
273,06/27/2024 04:45:00,15.163,,
274,06/27/2024 05:00:00,15.130,,
275,06/27/2024 05:15:00,15.302,,
276,06/27/2024 05:30:00,15.398,,
277,06/27/2024 05:45:00,15.388,,
278,06/27/2024 06:00:00,15.452,,
279,06/27/2024 06:15:00,15.506,,
280,06/27/2024 06:30:00,15.516,,
281,06/27/2024 06:45:00,15.087,,
282,06/27/2024 07:00:00,14.701,,
283,06/27/2024 07:15:00,14.819,,
284,06/27/2024 07:30:00,14.927,,
285,06/27/2024 07:45:00,14.894,,
286,06/27/2024 08:00:00,15.173,,
287,06/27/2024 08:15:00,15.592,,
288,06/27/2024 08:30:00,15.506,,
289,06/27/2024 08:45:00,15.592,,
290,06/27/2024 09:00:00,15.967,,
291,06/27/2024 09:15:00,16.117,,
292,06/27/2024 09:30:00,16.246,,
293,06/27/2024 09:45:00,16.675,,
294,06/27/2024 10:00:00,17.490,,
295,06/27/2024 10:15:00,18.294,,
296,06/27/2024 10:30:00,18.241,,
297,06/27/2024 10:45:00,18.198,,
298,06/27/2024 11:00:00,18.938,,
299,06/27/2024 11:15:00,20.461,,
300,06/27/2024 11:30:00,19.924,,
301,06/27/2024 11:45:00,20.761,,
302,06/27/2024 12:00:00,21.522,,
303,06/27/2024 12:15:00,21.340,,
304,06/27/2024 12:30:00,20.225,,
305,06/27/2024 12:45:00,19.613,,
306,06/27/2024 13:00:00,19.785,,
307,06/27/2024 13:15:00,19.302,,
308,06/27/2024 13:30:00,19.270,,
309,06/27/2024 13:45:00,18.359,,
310,06/27/2024 14:00:00,17.855,,
311,06/27/2024 14:15:00,17.308,,
312,06/27/2024 14:30:00,17.930,,
313,06/27/2024 14:45:00,19.109,,
314,06/27/2024 15:00:00,17.855,,
315,06/27/2024 15:15:00,16.771,,
316,06/27/2024 15:30:00,16.117,,
317,06/27/2024 15:45:00,15.763,,
318,06/27/2024 16:00:00,15.441,,
319,06/27/2024 16:15:00,15.441,,
320,06/27/2024 16:30:00,15.452,,
321,06/27/2024 16:45:00,15.967,,
322,06/27/2024 17:00:00,16.589,,
323,06/27/2024 17:15:00,17.093,,
324,06/27/2024 17:30:00,16.728,,
325,06/27/2024 17:45:00,16.568,,
326,06/27/2024 18:00:00,16.407,,
327,06/27/2024 18:15:00,16.396,,
328,06/27/2024 18:30:00,16.482,,
329,06/27/2024 18:45:00,16.675,,
330,06/27/2024 19:00:00,16.718,,
331,06/27/2024 19:15:00,16.643,,
332,06/27/2024 19:30:00,16.921,,
333,06/27/2024 19:45:00,17.018,,
334,06/27/2024 20:00:00,16.181,,
335,06/27/2024 20:15:00,15.849,,
336,06/27/2024 20:30:00,15.903,,
337,06/27/2024 20:45:00,15.956,,
338,06/27/2024 21:00:00,16.332,,
339,06/27/2024 21:15:00,16.192,,
340,06/27/2024 21:30:00,16.192,,
341,06/27/2024 21:45:00,17.007,,
342,06/27/2024 22:00:00,18.133,,
343,06/27/2024 22:15:00,17.608,,
344,06/27/2024 22:30:00,17.318,,
345,06/27/2024 22:45:00,17.726,,
346,06/27/2024 23:00:00,18.380,,
347,06/27/2024 23:15:00,18.788,,
348,06/27/2024 23:30:00,19.077,,
349,06/27/2024 23:45:00,19.313,,
350,06/28/2024 00:00:00,19.281,,
351,06/28/2024 00:15:00,17.554,,
352,06/28/2024 00:30:00,15.087,,
353,06/28/2024 00:45:00,14.573,,
354,06/28/2024 01:00:00,14.047,,
355,06/28/2024 01:15:00,14.154,,
356,06/28/2024 01:30:00,13.897,,
357,06/28/2024 01:45:00,14.669,,
358,06/28/2024 02:00:00,17.844,,
359,06/28/2024 02:15:00,17.383,,
360,06/28/2024 02:30:00,17.232,,
361,06/28/2024 02:45:00,17.426,,
362,06/28/2024 03:00:00,17.297,,
363,06/28/2024 03:15:00,16.911,,
364,06/28/2024 03:30:00,16.750,,
365,06/28/2024 03:45:00,16.664,,
366,06/28/2024 04:00:00,16.450,,
367,06/28/2024 04:15:00,16.042,,
368,06/28/2024 04:30:00,16.128,,
369,06/28/2024 04:45:00,15.967,,
370,06/28/2024 05:00:00,15.945,,
371,06/28/2024 05:15:00,15.935,,
372,06/28/2024 05:30:00,15.924,,
373,06/28/2024 05:45:00,15.827,,
374,06/28/2024 06:00:00,15.913,,
375,06/28/2024 06:15:00,16.010,,
376,06/28/2024 06:30:00,16.053,,
377,06/28/2024 06:45:00,15.978,,
378,06/28/2024 07:00:00,15.913,,
379,06/28/2024 07:15:00,15.806,,
380,06/28/2024 07:30:00,15.892,,
381,06/28/2024 07:45:00,15.913,,
382,06/28/2024 08:00:00,15.656,,
383,06/28/2024 08:15:00,15.656,,
384,06/28/2024 08:30:00,15.742,,
385,06/28/2024 08:45:00,15.763,,
386,06/28/2024 09:00:00,16.053,,
387,06/28/2024 09:15:00,16.503,,
388,06/28/2024 09:30:00,16.610,,
389,06/28/2024 09:45:00,16.793,,
390,06/28/2024 10:00:00,17.147,,
391,06/28/2024 10:15:00,17.404,,
392,06/28/2024 10:30:00,17.543,,
393,06/28/2024 10:45:00,18.015,,
394,06/28/2024 11:00:00,17.972,,
395,06/28/2024 11:15:00,18.155,,
396,06/28/2024 11:30:00,18.080,,
397,06/28/2024 11:45:00,18.155,,
398,06/28/2024 12:00:00,18.873,,
399,06/28/2024 12:15:00,19.313,,
400,06/28/2024 12:30:00,19.678,,
401,06/28/2024 12:45:00,20.890,,
402,06/28/2024 13:00:00,21.340,,
403,06/28/2024 13:15:00,20.997,,
404,06/28/2024 13:30:00,19.892,,
405,06/28/2024 13:45:00,19.699,,
406,06/28/2024 14:00:00,19.131,,
407,06/28/2024 14:15:00,19.034,,
408,06/28/2024 14:30:00,18.852,,
409,06/28/2024 14:45:00,19.120,,
410,06/28/2024 15:00:00,19.088,,
411,06/28/2024 15:15:00,19.646,,
412,06/28/2024 15:30:00,18.412,,
413,06/28/2024 15:45:00,18.069,,
414,06/28/2024 16:00:00,17.147,,
415,06/28/2024 16:15:00,16.482,,
416,06/28/2024 16:30:00,16.246,,
417,06/28/2024 16:45:00,16.128,,
418,06/28/2024 17:00:00,16.117,,
419,06/28/2024 17:15:00,16.181,,
420,06/28/2024 17:30:00,16.460,,
421,06/28/2024 17:45:00,17.833,,
422,06/28/2024 18:00:00,17.812,,
423,06/28/2024 18:15:00,16.932,,
424,06/28/2024 18:30:00,16.771,,
425,06/28/2024 18:45:00,16.782,,
426,06/28/2024 19:00:00,16.964,,
427,06/28/2024 19:15:00,16.943,,
428,06/28/2024 19:30:00,17.104,,
429,06/28/2024 19:45:00,17.039,,
430,06/28/2024 20:00:00,16.997,,
431,06/28/2024 20:15:00,17.007,,
432,06/28/2024 20:30:00,17.436,,
433,06/28/2024 20:45:00,17.147,,
434,06/28/2024 21:00:00,16.546,,
435,06/28/2024 21:15:00,16.600,,
436,06/28/2024 21:30:00,16.525,,
437,06/28/2024 21:45:00,16.685,,
438,06/28/2024 22:00:00,16.696,,
439,06/28/2024 22:15:00,16.803,,
440,06/28/2024 22:30:00,16.943,,
441,06/28/2024 22:45:00,17.865,,
442,06/28/2024 23:00:00,18.090,,
443,06/28/2024 23:15:00,17.651,,
444,06/28/2024 23:30:00,17.747,,
445,06/28/2024 23:45:00,18.048,,
446,06/29/2024 00:00:00,18.584,,
447,06/29/2024 00:15:00,19.260,,
448,06/29/2024 00:30:00,19.538,,
449,06/29/2024 00:45:00,19.345,,
450,06/29/2024 01:00:00,16.171,,
451,06/29/2024 01:15:00,14.015,,
452,06/29/2024 01:30:00,13.093,,
453,06/29/2024 01:45:00,12.975,,
454,06/29/2024 02:00:00,12.556,,
455,06/29/2024 02:15:00,12.428,,
456,06/29/2024 02:30:00,12.256,,
457,06/29/2024 02:45:00,12.342,,
458,06/29/2024 03:00:00,12.395,,
459,06/29/2024 03:15:00,12.524,,
460,06/29/2024 03:30:00,12.803,,
461,06/29/2024 03:45:00,14.819,,
462,06/29/2024 04:00:00,17.533,,
463,06/29/2024 04:15:00,17.543,,
464,06/29/2024 04:30:00,17.404,,
465,06/29/2024 04:45:00,17.222,,
466,06/29/2024 05:00:00,17.082,,
467,06/29/2024 05:15:00,16.675,,
468,06/29/2024 05:30:00,16.171,,
469,06/29/2024 05:45:00,15.945,,
470,06/29/2024 06:00:00,15.699,,
471,06/29/2024 06:15:00,15.667,,
472,06/29/2024 06:30:00,15.892,,
473,06/29/2024 06:45:00,15.956,,
474,06/29/2024 07:00:00,15.956,,
475,06/29/2024 07:15:00,15.956,,
476,06/29/2024 07:30:00,15.924,,
477,06/29/2024 07:45:00,15.903,,
478,06/29/2024 08:00:00,15.935,,
479,06/29/2024 08:15:00,16.063,,
480,06/29/2024 08:30:00,16.031,,
481,06/29/2024 08:45:00,15.999,,
482,06/29/2024 09:00:00,16.117,,
483,06/29/2024 09:15:00,16.192,,
484,06/29/2024 09:30:00,16.138,,
485,06/29/2024 09:45:00,16.267,,
486,06/29/2024 10:00:00,16.514,,
487,06/29/2024 10:15:00,16.836,,
488,06/29/2024 10:30:00,17.072,,
489,06/29/2024 10:45:00,17.147,,
490,06/29/2024 11:00:00,17.576,,
491,06/29/2024 11:15:00,17.608,,
492,06/29/2024 11:30:00,17.651,,
493,06/29/2024 11:45:00,17.672,,
494,06/29/2024 12:00:00,17.726,,
495,06/29/2024 12:15:00,16.374,,
496,06/29/2024 12:30:00,16.374,,
497,06/29/2024 12:45:00,16.696,,
498,06/29/2024 13:00:00,17.329,,
499,06/29/2024 13:15:00,17.822,,
500,06/29/2024 13:30:00,18.166,,
501,06/29/2024 13:45:00,18.348,,
502,06/29/2024 14:00:00,18.037,,
503,06/29/2024 14:15:00,18.112,,
504,06/29/2024 14:30:00,17.951,,
505,06/29/2024 14:45:00,17.608,,
506,06/29/2024 15:00:00,17.265,,
507,06/29/2024 15:15:00,17.114,,
508,06/29/2024 15:30:00,17.232,,
509,06/29/2024 15:45:00,18.755,,
510,06/29/2024 16:00:00,18.208,,
511,06/29/2024 16:15:00,17.833,,
512,06/29/2024 16:30:00,17.490,,
513,06/29/2024 16:45:00,17.147,,
514,06/29/2024 17:00:00,16.643,,
515,06/29/2024 17:15:00,16.171,,
516,06/29/2024 17:30:00,16.203,,
517,06/29/2024 17:45:00,16.171,,
518,06/29/2024 18:00:00,16.085,,
519,06/29/2024 18:15:00,16.117,,
520,06/29/2024 18:30:00,16.396,,
521,06/29/2024 18:45:00,16.589,,
522,06/29/2024 19:00:00,16.632,,
523,06/29/2024 19:15:00,16.568,,
524,06/29/2024 19:30:00,16.503,,
525,06/29/2024 19:45:00,16.600,,
526,06/29/2024 20:00:00,16.632,,
527,06/29/2024 20:15:00,16.793,,
528,06/29/2024 20:30:00,16.857,,
529,06/29/2024 20:45:00,16.718,,
530,06/29/2024 21:00:00,16.417,,
531,06/29/2024 21:15:00,16.707,,
532,06/29/2024 21:30:00,16.171,,
533,06/29/2024 21:45:00,16.085,,
534,06/29/2024 22:00:00,16.085,,
535,06/29/2024 22:15:00,16.342,,
536,06/29/2024 22:30:00,16.256,,
537,06/29/2024 22:45:00,16.214,,
538,06/29/2024 23:00:00,16.267,,
539,06/29/2024 23:15:00,16.235,,
540,06/29/2024 23:30:00,16.342,,
541,06/29/2024 23:45:00,16.846,,
542,06/30/2024 00:00:00,16.782,,
543,06/30/2024 00:15:00,17.029,,
544,06/30/2024 00:30:00,17.436,,
545,06/30/2024 00:45:00,17.812,,
546,06/30/2024 01:00:00,18.155,,
547,06/30/2024 01:15:00,18.380,,
548,06/30/2024 01:30:00,17.822,,
549,06/30/2024 01:45:00,16.417,,
550,06/30/2024 02:00:00,16.117,,
551,06/30/2024 02:15:00,15.967,,
552,06/30/2024 02:30:00,15.870,,
553,06/30/2024 02:45:00,15.827,,
554,06/30/2024 03:00:00,15.806,,
555,06/30/2024 03:15:00,15.817,,
556,06/30/2024 03:30:00,15.785,,
557,06/30/2024 03:45:00,15.763,,
558,06/30/2024 04:00:00,15.763,,
559,06/30/2024 04:15:00,15.763,,
560,06/30/2024 04:30:00,15.763,,
561,06/30/2024 04:45:00,15.795,,
562,06/30/2024 05:00:00,15.838,,
563,06/30/2024 05:15:00,15.945,,
564,06/30/2024 05:30:00,17.318,,
565,06/30/2024 05:45:00,17.318,,
566,06/30/2024 06:00:00,17.179,,
567,06/30/2024 06:15:00,16.986,,
568,06/30/2024 06:30:00,16.664,,
569,06/30/2024 06:45:00,16.482,,
570,06/30/2024 07:00:00,16.171,,
571,06/30/2024 07:15:00,16.117,,
572,06/30/2024 07:30:00,16.117,,
573,06/30/2024 07:45:00,16.117,,
574,06/30/2024 08:00:00,16.138,,
575,06/30/2024 08:15:00,16.149,,
576,06/30/2024 08:30:00,16.353,,
577,06/30/2024 08:45:00,16.514,,
578,06/30/2024 09:00:00,16.460,,
579,06/30/2024 09:15:00,16.514,,
580,06/30/2024 09:30:00,16.482,,
581,06/30/2024 09:45:00,16.374,,
582,06/30/2024 10:00:00,16.407,,
583,06/30/2024 10:15:00,17.007,,
584,06/30/2024 10:30:00,16.771,,
585,06/30/2024 10:45:00,16.632,,
586,06/30/2024 11:00:00,16.696,,
587,06/30/2024 11:15:00,16.900,,
588,06/30/2024 11:30:00,17.383,,
589,06/30/2024 11:45:00,17.490,,
590,06/30/2024 12:00:00,17.586,,
591,06/30/2024 12:15:00,17.790,,
592,06/30/2024 12:30:00,17.983,,
593,06/30/2024 12:45:00,18.090,,
594,06/30/2024 13:00:00,18.294,,
595,06/30/2024 13:15:00,18.541,,
596,06/30/2024 13:30:00,18.906,,
597,06/30/2024 13:45:00,19.506,,
598,06/30/2024 14:00:00,20.375,,
599,06/30/2024 14:15:00,20.868,,
600,06/30/2024 14:30:00,21.211,,
601,06/30/2024 14:45:00,20.976,,
602,06/30/2024 15:00:00,20.858,,
603,06/30/2024 15:15:00,21.244,,
604,06/30/2024 15:30:00,21.093,,
605,06/30/2024 15:45:00,20.793,,
606,06/30/2024 16:00:00,21.008,,
607,06/30/2024 16:15:00,20.300,,
608,06/30/2024 16:30:00,19.935,,
609,06/30/2024 16:45:00,19.249,,
610,06/30/2024 17:00:00,18.627,,
611,06/30/2024 17:15:00,18.284,,
612,06/30/2024 17:30:00,17.897,,
613,06/30/2024 17:45:00,17.576,,
614,06/30/2024 18:00:00,17.136,,
615,06/30/2024 18:15:00,16.546,,
616,06/30/2024 18:30:00,16.546,,
617,06/30/2024 18:45:00,17.179,,
618,06/30/2024 19:00:00,17.350,,
619,06/30/2024 19:15:00,17.522,,
620,06/30/2024 19:30:00,17.640,,
621,06/30/2024 19:45:00,17.726,,
622,06/30/2024 20:00:00,17.919,,
623,06/30/2024 20:15:00,17.790,,
624,06/30/2024 20:30:00,17.640,,
625,06/30/2024 20:45:00,17.619,,
626,06/30/2024 21:00:00,17.672,,
627,06/30/2024 21:15:00,17.694,,
628,06/30/2024 21:30:00,17.790,,
629,06/30/2024 21:45:00,17.876,,
630,06/30/2024 22:00:00,17.844,,
631,06/30/2024 22:15:00,17.983,,
632,06/30/2024 22:30:00,17.490,,
633,06/30/2024 22:45:00,17.082,,
634,06/30/2024 23:00:00,17.179,,
635,06/30/2024 23:15:00,16.857,,
636,06/30/2024 23:30:00,16.900,,
637,06/30/2024 23:45:00,17.029,,
638,07/01/2024 00:00:00,17.093,,
639,07/01/2024 00:15:00,17.232,,
640,07/01/2024 00:30:00,17.758,,
641,07/01/2024 00:45:00,18.101,,
642,07/01/2024 01:00:00,17.972,,
643,07/01/2024 01:15:00,18.434,,
644,07/01/2024 01:30:00,19.024,,
645,07/01/2024 01:45:00,19.828,,
646,07/01/2024 02:00:00,20.418,,
647,07/01/2024 02:15:00,19.453,,
648,07/01/2024 02:30:00,17.082,,
649,07/01/2024 02:45:00,16.181,,
650,07/01/2024 03:00:00,15.720,,
651,07/01/2024 03:15:00,15.538,,
652,07/01/2024 03:30:00,15.592,,
653,07/01/2024 03:45:00,15.484,,
654,07/01/2024 04:00:00,15.452,,
655,07/01/2024 04:15:00,15.452,,
656,07/01/2024 04:30:00,15.516,,
657,07/01/2024 04:45:00,15.538,,
658,07/01/2024 05:00:00,15.538,,
659,07/01/2024 05:15:00,15.516,,
660,07/01/2024 05:30:00,15.549,,
661,07/01/2024 05:45:00,15.549,,
662,07/01/2024 06:00:00,15.645,,
663,07/01/2024 06:15:00,15.656,,
